収集日時,投稿日時,事業者,本文,判定
2026-06-23 03:54:18,2026-06-19 10:34:00,九州電力,【速報】 九州電力、28卒向けKYUDEN仕事体験 2026（二次募集）エントリー開始 締切：７月９日(木)１７：００ 【ES設問】 あなたがこれまでの人生で、最も熱意を持ってチャレンジしたことは何ですか？ 苦労した点や工夫した点など、具体的に教えてください。（300字以内） 300文字以下 pic.x.com/O6RxdMXq29,ニュートラル
2026-06-23 03:54:18,2026-06-21 15:25:00,九州電力,返信先:@CAsiddhartha11他1人この画像の英語翻訳です！ 【1コマ】 女の子：画像から場所を特定するゲームだっけ？ 男：GeoGuessr得意な俺 【2コマ】 男：例えばこの画像だと… 【3コマ】 ここまでは確定 九州電力会社は あと…長崎は広いからなさそうだが 【4コマ】 電力会社は長崎ではなさそうだが 少々手がかりが少ないな,ニュートラル
2026-06-23 03:54:18,2026-06-20 23:37:00,九州電力,いつもお手伝いありがとうございます！ 皆さんの協力でLYRICALとしてやっていけてます！ 工事が終わったので九州電力に申請できるようになりました！ エアの配管は月末までに🍀 月末からタイヤ交換作業もお受け出来ますます！ 久しぶりなのでいっぱい練習します(*^^*) 感謝！ #LYRICAL #電気関係 pic.x.com/kjF0VxsNzT,ポジティブ
2026-06-23 03:54:18,2026-06-22 21:00:00,九州電力,【28卒：SPIテスセンが受けられる企業特集】 良い結果は使い回すことができるテストセンター。 夏のうちに完成させられるように、積極的に受検しましょう！ 6/22：東レ 6/22：JR東日本（東日本旅客鉄道） 6/29：日本生命保険相互会社 6/29：東急不動産 6/30：トヨタ自動車 6/30：九州電力 pic.x.com/AFi3O3uMp8,ポジティブ
2026-06-23 03:54:18,2026-06-20 10:07:00,九州電力,神戸製鋼所 4.11% ツムラ 4.14% SANKYO 4.64% 大和ハウス工業 3.99% 九州電力 2.99% ヒューリック 4.06% 東北電力 3.96% 東京都競馬 3.04% 住友林業 3.93% 魅力的な高配当株が 増えてきましたね😊📈 「いいね」やご評価をいただき、ありがとうございます。いつもご注目いただき、とても嬉しいです。,ポジティブ
2026-06-23 03:54:18,2026-06-20 11:05:00,九州電力,🔐 セキュリティトレンド (11:04 JST) ① 経済産業省から報告徴収 ～ 九州電力送配電が顧客情報を保存した外部記憶媒体が所在不明に 3 ... s.netsecurity.ne.jp/article/img/20… ② 聴覚障害者の意思疎通を支援 岐阜文芸社、システム販売契約 gifu-np.co.jp/articles/-/726… ③,ニュートラル
2026-06-23 03:54:18,2026-06-21 20:33:00,九州電力,1日後の時価総額… 安川電機が2兆円に迫りそうな勢い。 TOTOも上場以来最高値を記録するなど、絶好調。 面白い事になってきた。 1.安川電機(約1兆9900億円) 2.TOTO(約1兆5300億円) 3.ふくおかフィナンシャルグループ(約1兆3400億円) 4.九州電力(約7700億円) 5.クラフティア(約6800億円) x.com/tokyoahehhd/st…,ポジティブ
2026-06-23 03:54:18,2026-06-22 18:02:00,九州電力,年利18%・運用10ヶ月の不動産CFが本日18時スタート 投資先は「系統用蓄電池の用地」 再エネが増えるほど需要が伸びる成長領域 ✅ 売却先と契約済み（出口が先に決定） ✅ 九州電力と系統連系が確定 締切は6/25 先着なので埋まったら終わり。 stair-s.com/link.php?i=pi7… PR わたしも申し込みました！ pic.x.com/luJcEjp629,ポジティブ
2026-06-23 03:54:18,2026-06-20 21:07:00,九州電力,"オクトパスエナジー🐙 梅雨、夏のシーズンに向け電気代が安い電力会社で光熱費削減⚡️ ⬇️紹介割引申込⬇️ octopusenergy.co.jp/friend/green-b… 北海道電力,東北電力,東京電力,中部電力,北陸電力,関西電力,中国電力,四国電力,九州電力等切替時に利用で8000円割引🈹 ⬇️インスタタイアップ⬇️ instagram.com/p/DRvs_5yEpeZ/… pic.x.com/gxcL8I8WKF",ニュートラル
2026-06-23 03:54:18,2026-06-21 08:47:00,九州電力,どうして九電確定したのかだけ教えてほしい🐻,ネガティブ
2026-06-23 03:54:18,2026-06-21 08:00:00,九州電力,青柳行信 九電本店前広場村長@aoyagi7,ニュートラル
2026-06-23 03:54:18,2026-06-22 09:04:00,九州電力,にしてつわ…😭九電工と九電はいっちょでよかろうが💢,ネガティブ
2026-06-23 03:54:18,2026-06-21 10:52:00,九州電力,返信先:@ito_44_3逆にこの画像でなぜ九電だと分かった？😅,ニュートラル
2026-06-23 03:54:18,2026-06-21 08:27:00,九州電力,返信先:@ito_44_3もしかして 九電の顧客リストから特定され…,ニュートラル
2026-06-23 03:54:18,2026-06-21 17:24:00,九州電力,返信先:@ito_44_3西日本全圏が活動範囲だから九電に絞れてるだけ幸運,ニュートラル
2026-06-23 03:54:18,2026-06-21 10:10:00,九州電力,返信先:@kurajya34何故九電が特定出来て黒い熊に気付かないのかww,ネガティブ
2026-06-23 03:54:18,2026-06-21 07:30:00,九州電力,どこで九電とわかったんだろう？ x.com/ito_44_3/statu…,ニュートラル
2026-06-23 03:54:18,2026-06-21 08:19:00,九州電力,返信先:@ito_44_3くまモンスルーして九電特定 灯台下暗しすぎ草ｗ🤣,ネガティブ
2026-06-23 03:54:18,2026-06-21 17:19:00,九州電力,返信先:@kero_gami九電の範囲はだいたいくまモンこのくらいおるからなあ,ニュートラル
2026-06-23 03:54:18,2026-06-21 09:24:00,九州電力,返信先:@ito_44_32~3コマ目、九電の特徴ってどんなところなんだろ？🤔,ニュートラル
2026-06-23 03:54:18,2026-06-21 07:30:00,九州電力,反射板が九電じゃない、四電になってる x.com/ito_44_3/statu…,ネガティブ
2026-06-23 03:54:18,2026-06-22 14:23:00,九州電力,返信先:@tokyoAhehhd銀行と九電は何とも言えないけど、他はご時世ですのうと。,ニュートラル
2026-06-23 03:54:18,2026-06-22 12:26:00,九州電力,返信先:@OhaKeisuke他2人九州のどこかは特定できてないよ、電柱見て九電特定してる,ニュートラル
2026-06-23 03:54:18,2026-06-21 18:28:00,九州電力,2コマ目の解像度で九電判定できるのか ワイにわかだったのでプレートと碍子でしか判断できないけど,ニュートラル
2026-06-23 03:54:18,2026-06-21 12:46:00,九州電力,返信先:@ito_44_3結局九電とマンホールが正解キーだったの最高。クマモンは九州民の罠すぎる,ポジティブ
2026-06-23 03:54:18,2026-06-21 08:04:00,九州電力,返信先:@ito_44_3えっ…この人なんで2枚目でくまモンスルーして九電って特定できたんですかね…？,ネガティブ
2026-06-23 03:54:18,2026-06-21 07:30:00,九州電力,ヤツは九州中に居るから、 九電と同じぐらいの特定力しか無いぞ👀 x.com/ito_44_3/statu…,ニュートラル
2026-06-23 03:54:18,2026-06-21 13:17:00,九州電力,返信先:@ito_44_3くまモン多めで熊本確定と思いきや九電が決め手だったのか 灯台下暗しをそのまま画像でやってるのセンスいいわ,ポジティブ
2026-06-23 03:54:18,2026-06-21 08:46:00,九州電力,返信先:@ito_44_3奴は西日本にクマなく出現するので九電がなかったら範囲が近畿より西となってしまうところだった ありがとう九電,ネガティブ
2026-06-23 03:54:18,2026-06-21 19:10:00,九州電力,返信先:@yu_waku_citizenえー、ヤツはそんなに広範囲にいるんだ…！ 九電レベルの特定力、それは心強いような、怖いような😂,ネガティブ
2026-06-23 03:54:18,2026-06-21 11:26:00,九州電力,返信先:@ito_44_3何処で九電と判別したのか気になります あの黒いヤツは全国何処にでもいますので判断材料に使えません（福岡在住),ネガティブ
2026-06-23 03:54:18,2026-06-21 17:36:00,九州電力,返信先:@ETERNALHART2バックランドを生観戦したのは80年12月9日の九電記念体育館のハンセン戦以来の約21年ぶりでしたよね。,ニュートラル
2026-06-23 03:54:18,2026-06-21 13:13:00,九州電力,返信先:@ito_44_3灯台下暗し」の典型！くまモン見たら即熊本と思い込むのに、九電の看板で九州確定って玄人すぎるw 最高のオチです！,ポジティブ
2026-06-23 03:54:18,2026-06-22 07:29:00,九州電力,青柳行信です。２０２６年６月２２日(月)。 ☆原発止めよう！九電本店前広場第５５４４目。 544qmxbbs4gz.blog.fc2.com,ニュートラル
2026-06-23 03:54:18,2026-06-21 07:30:00,九州電力,どうやって九電って特定したんだろ？ よく見ると確かに60Hz出てるな（幻視）（それだと三重県の一部地域の可能性も） x.com/ito_44_3/statu…,ニュートラル
2026-06-23 03:54:18,2026-06-21 08:00:00,九州電力,青柳行信です。２０２６年６月２１日(日)。 ☆原発止めよう！九電本店前広場第５５４３目。 544qmxbbs4gz.blog.fc2.com 項目一覧（目次）,ニュートラル
2026-06-23 03:54:18,2026-06-22 07:55:00,九州電力,青柳行信です。２０２６年６月２２日(月)。☆原発止めよう！九電本店前広場第５５４４目。 osariki.blog.fc2.com/blog-entry-557…,ニュートラル
2026-06-23 03:54:18,2026-06-21 08:39:00,九州電力,青柳行信です。２０２６年６月２１日(日)。☆原発止めよう！九電本店前広場第５５４３目。 osariki.blog.fc2.com/blog-entry-557…,ニュートラル
2026-06-23 03:54:18,2026-06-21 07:30:00,九州電力,九電のエリア<くまモンのエリア なので、九電のエリアと確定できた時点で、くまモンの有無はフィルタリングするのが合理的。 x.com/ito_44_3/statu…,ニュートラル
2026-06-23 03:54:18,2026-06-22 21:16:00,九州電力,福岡 九電本店ビル 地下４階フロア活用し野菜作り news.web.nhk/newsweb/na/nb-… news.web.nhk/newsweb/na/nb-…,ニュートラル
2026-06-23 03:54:18,2026-06-22 20:17:00,九州電力,出力1100kWの「潮流発電機」を実海域で実証 九電みらいと四国電力：自然エネルギー - スマートジャパン itmedia.co.jp/smartjapan/art…,ニュートラル
2026-06-23 03:54:18,2026-06-22 14:35:00,九州電力,返信先:@re_tsumimaru2万キャッシュバックはでかい笑 楽天あんまりみないから気になっててw 今、九電使ってて切り替えるか迷ってます 九電も安いんですけどねw,ポジティブ
2026-06-23 03:54:18,2026-06-21 11:07:00,九州電力,返信先:@kurajya34だけどあの黒い熊は全国各地を制圧しつつあるんで九電という決め手が無きゃぶっちゃけどこか分からないやつ🤣とりあえず九州のどこかってのは間違いないよね！,ネガティブ
2026-06-23 03:54:18,2026-06-21 11:03:00,九州電力,【メルマガ】☆原発止めよう！九電本店前ひろば 第5543日目 本日、発行されました。 「可視化」と「意識化」 〜青柳行信さん 544qmxbbs4gz.blog.fc2.com,ニュートラル
2026-06-23 03:54:18,2026-06-20 20:19:00,九州電力,●「九電株主総会街宣のよびかけ」●２５日（木) 8：30～10：15 福岡市・ホテルニューオータニ博多前の歩道 osariki.blog.fc2.com/blog-entry-557…,ニュートラル
2026-06-23 03:54:18,2026-06-21 11:12:00,九州電力,返信先:@sol89864854確かに！！ この男は黒い熊が全国統一してるって判断したから黒い熊はヒントにならないって踏んでるのか！！😳 だけど 九電 黒い熊 以外の情報なさすぎるwww,ネガティブ
2026-06-23 03:54:18,2026-06-22 22:15:00,九州電力,ジェフ・ベック1980年日本公演のチケット。ビンテージ。 JEFF BECK 1980年 日本公演ビンテージ チケット 九電記念体育館 jp.mercari.com/item/m28427694…,ニュートラル
