収集日時,投稿日時,事業者,本文,判定
2026-09-04 18:47:37,2026-09-01 02:07:00,中国電力,昨日・一昨日、「勝ち靴下」やPEANUTSライセンス商品のPR投稿にもご協力いただいた、ミズノブランドアンバサダーの枝廣瞳選手（中国電力ライシス）が、先日開催されました日韓実業団卓球定期戦 女子シングルスで見事優勝されました！🏆✨ 枝廣選手、優勝おめでとうございます！🎊 x.com/jttl_now/statu…,ポジティブ
2026-09-04 18:47:37,2026-09-04 08:01:00,中国電力,WE ARE 中国電力グループ！ ＼（株）エネルギア・ソリューション・ アンド・サービス／ 2001年に誕生し、今年で25周年を迎えた エネルギア・ソリューション・アンド・サービス（ESS）。 液化天然ガスなどの｢燃料販売｣をはじめ ｢電熱供給サービス｣｢電力供給管理サービス｣ pic.x.com/O0blmrQ66G,ポジティブ
2026-09-04 18:47:37,2026-09-04 06:05:00,中国電力,お、1-1 頑張れ中電輝@rakuraku77777776:05,ポジティブ
2026-09-04 18:47:37,2026-09-04 06:32:00,中国電力,多治見 北部 停電中。困った。中電連絡したけど、原因分からず。復旧目処も分からず。,ネガティブ
2026-09-04 18:47:37,2026-09-04 06:52:00,中国電力,中電さん勝ったーーー！！ おめでとーーー👏 前半渋い展開だったから、ドキドキしちゃったよw,ポジティブ
2026-09-04 18:47:37,2026-09-04 05:04:00,中国電力,返信先:@ShinShinohara名古屋なら製造業のほか、中電、東海、名鉄、東邦ガスの枠もあるけど、成績上位でないと推薦しなかったりもあり。,ニュートラル
2026-09-04 18:47:37,2026-09-04 18:05:18,中国電力,久屋大通駅地下街の中電CTIギャラリーでは、アジア・アジアパラ競技大会関連の展示がおこなわれています。 pic.x.com/gyJ6ZFthsj,ニュートラル
2026-09-04 18:47:37,2026-09-04 08:39:00,中国電力,返信先:@koako1102家の気密性断熱性でエアコンの時期は相当ちがう！木造はマジでクーラーきかんし鉄筋コンクリートはさすが。明細見ながらシミュレーション色々したことあるけど私レベルだと中電とそうかわらず。それより冬のLPガスがやばいし賃貸は会社変えれないのがキツい。シャワーは手元ストッパーのに変えたりした,ネガティブ
2026-09-04 18:47:37,2026-09-04 07:31:00,中国電力,女子：札幌国際大学 🆚 Jewelry Ice 男子：札幌国際大学 3-5 Hot Shot! 女子：中部電力 5-1 北見工業大学 男子：Team SEGAWA 10-2 Noxus Jewelry Iceは粘りに粘ってEEで逆転勝ち。中電は勝ち、次のリラーズ戦が大事になりますな #アド杯2026 pic.x.com/UNRSb2IYI3,ニュートラル
2026-09-04 18:47:37,2026-09-04 08:22:00,四国電力,【四国】四国電力 本川発電所1号機(31.5万kW、純揚水式水力) <新規>計画停止(定期検査等)、明日8:30から 17:19現在、復旧予定日：明日 停止原因：作業停止,ニュートラル
2026-09-04 18:47:37,2026-09-04 18:03:35,四国電力,四国電力送配電「託送料金」収入 年間267億円増額申請分が国から承認 電気料金値上げの可能性【KSB香川ニュース】 news.ksb.co.jp/article/168643…,ニュートラル
2026-09-04 18:47:37,2026-09-04 08:47:00,四国電力,【四国】四国電力 西条発電所1号機(50万kW、USC石炭火力) <更新>計画停止(設備故障)、8/15 5:00から 17:42現在、復旧予定日：9月9日➤9月10日 停止原因：タービン配管点検,ニュートラル
2026-09-04 18:47:37,2026-09-04 18:53:23,九州電力,九州電力？ろひの宮@rohinomiya3分前,ニュートラル
2026-09-04 18:47:37,2026-09-04 06:52:00,九州電力,九州電力とGDXJ再度インRegal Angel Fish@Hhonda776:52,ニュートラル
2026-09-04 18:47:37,2026-09-04 06:44:00,九州電力,九州電力のリバを狙ったが、上昇しなかった。 pic.x.com/zeYwvL75et,ニュートラル
2026-09-04 18:47:37,2026-09-04 18:32:23,九州電力,さすがは九州といったところで、九州電力と関西電力は合わせて10基稼働させている。一方東京は1基。東京って何ができるの？,ニュートラル
2026-09-04 18:47:37,2026-09-04 18:51:23,九州電力,9508 九州電力会社 上場廃止？？？ 廃止？ 株式移転‼️ 642A キューデンHD に移転 なんかやだな 名前が軽い コードも変わるの嫌だな 9508の08番が嫌やった 偉いさんでもいたのかな？ #九州電力 #上場廃止,ネガティブ
2026-09-04 18:47:37,2026-09-04 08:14:00,九州電力,今日は9月初めにできなかった推奨銘柄の確認します。 #本命で買うならこんな株 勝ち負けがはっきりしてきた。九州電力、住友ファーマ買った方おめでとうございます。 ファナックはなんで下がっているのかよく分からないけど、熊本地震の影響は確実にあると思う。 pic.x.com/csqPTHTc2W,ポジティブ
2026-09-04 18:47:37,2026-09-04 07:28:00,九州電力,9/4の個別株。 調子に乗った訳ではないけど… 心が痛い。 ◯デイトレ -12950 九州電力、関西電力が候補。中々に痛い損失。 ◯中期 含み損-1.5万 手放した銘柄が伸び、保有が下がる… ◯長期 +0.3%、含み益+154.7万 ホンダが下落もJAL、SPKが健闘。 長期しか勝たん🥺 #日次,ネガティブ
2026-09-04 18:47:37,2026-09-04 18:52:23,九州電力,🔥本日注目有力テーマ株📊 九州電力（9506） KDDI（9433） 楽天グループ（4755） みずほFG（8411） AI投資×AIハード株 👇詳細はこちら line.me/ti/p/WDLTvqhzdy / 日本株 / 地震大丈夫 / 緊急地震速報 / 震度5強 / 長野県北部 /長野大丈夫 /三井海洋開発,ニュートラル
2026-09-04 18:47:37,2026-09-04 18:24:23,九州電力,🔥本日注目テーマ株📊 アルプスアルパイン（6770） 九州電力（9506） 東京ガス（9532） キーエンス（6861） ガス×AIハード株 👇詳細はこちら line.me/ti/p/WDLTvqhzdy / 日本株 / 地震大丈夫 / 緊急地震速報 / 震度5強 / 長野県北部 /長野大丈夫 /北浜キャピタル,ニュートラル
2026-09-04 18:47:37,2026-09-04 18:25:23,九州電力,🔥本日注目有力テーマ株📊 ENECHANGE（4169） 村田製作所（6981） 九州電力（9506） TDK（6762） DX×スマートメーター株 👇詳細はこちら line.me/ti/p/WDLTvqhzdy / 日本株 / 地震大丈夫 / 緊急地震速報 / 震度5強 / 長野県北部 /長野大丈夫 /雇用統計,ニュートラル
2026-09-04 18:47:37,2026-09-04 07:08:00,九州電力,9/4のミニ株 ✅INPEX 1株 ✅JT 1株 ✅全国保証 1株 ✅三菱UFJ 1株 ✅三井住友 1株 ✅芙蓉リース 1株 ✅みずほリース 1株 ✅東京センチュリー 1株 ✅SBI 1株 ✅リコーリース 1株 ✅三菱HCC 1株 ✅松井証券 1株 ✅JPX 1株 ✅NTT 1株 ✅KDDI 1株 ✅九州電力 1株 ✅沖縄電力 1株,ニュートラル
2026-09-04 18:47:37,2026-09-04 18:42:23,九州電力,🔥本日注目テーマ株📊 ENECHANGE（4169） 九州電力（9506） 太陽誘電（6971） KDDI（9433） IoT×ITインフラ×ヘルステック×クラウドAI株 👇詳細はこちら line.me/ti/p/WDLTvqhzdy / 日本株 / 地震大丈夫 / 緊急地震速報 / 震度5強 / 長野県北部 /長野大丈夫 /サンリオ,ニュートラル
2026-09-04 18:47:37,2026-09-04 18:51:23,九州電力,🔥本日注目テーマ株📊 キーエンス（6861） 九州電力（9506） ソフトバンク（9984） KDDI（9433） 石油×再生可能エネルギー×ITインフラ×半導体株堅調 👇詳細はこちら line.me/ti/p/WDLTvqhzdy / 日本株 / 地震大丈夫 / 緊急地震速報 / 震度5強 / 長野県北部 /長野大丈夫 /東京海上HD,ニュートラル
2026-09-04 18:47:37,2026-09-04 08:00:00,九州電力,🏉🔥 トレーニングマッチのお知らせ トレーニングマッチを開催します！ シーズン開幕後開催！九州対決🔥 📅 2026年12月26日（土） ⏰ 12:00キックオフ 🆚 九州電力キューデンヴォルテクス 📍 九州電力香椎競技場 チームとしてさらに成長するための大切な一戦。 ぜひ会場で選手たちへ熱いご声援を🔥 pic.x.com/tFZFZtOCGJ,ポジティブ
2026-09-04 18:47:37,2026-09-04 18:44:23,九州電力,🔥本日注目有力テーマ株📊 NEC（6701） ENECHANGE（4169） 九州電力（9506） アルプスアルパイン（6770） AIハード×ロボティクス×DX×再生可能エネルギー株注目 👇詳細はこちら line.me/ti/p/WDLTvqhzdy / 日本株 / 地震大丈夫 / 緊急地震速報 / 震度5強 / 長野県北部 /長野大丈夫 /日本製鉄,ニュートラル
2026-09-04 18:47:37,2026-09-02 07:44:00,九州電力,日経225+JPX400の9月騰落率(9月4日(金)時点) ※9月=8月31日の終値に対する騰落率 ※全457銘柄中(上の定義なのでJX金属含まず) 【9月】 【トップ50】 285AキオクシアＨＬＤＧ108.94% 9984ソフトバンクグループ107.50% 3038神戸物産107.37% 9843ニトリＨＬＤＧ106.76% 9508九州電力106.49% x.com/andryu_marvel/…,ニュートラル
2026-09-04 18:47:37,2026-09-04 05:39:00,九州電力,九電、4-6月期経常益863億円。予想進捗48%、前年は実績比28.5%。 pic.x.com/G9duwL5X5m,ポジティブ
2026-09-04 18:47:37,2026-09-04 07:57:00,九州電力,見回る仕事が減って、見つけたあとを決める仕事が残る。 修成建設コンサルタントと九電ドローンサービスが提携した。ドローンで撮った可視画像とNDVI画像をAIにかけ、倒れそうな枯れ木を自動で見つける技術だ。,ニュートラル
2026-09-04 18:47:37,2026-09-04 06:45:00,九州電力,九電から情報流出の件でハガキが届いてたけど要約したら「データ入ってた記録媒体無くしちゃった。口座情報とかは入ってなかったから今のとこ悪用されてるのは確認取れてないけど他の情報を悪用されたらすまんな。法律で連絡しろってなってるから一応知らせとくわ」 って内容やったわ。,ネガティブ
2026-09-04 18:47:37,2026-09-04 08:06:00,九州電力,【令和6(2024)年9/14(土) ボシタ祭り 飾馬飾卸 動画集④】 ⑬熊本学園大学付属中学高等学校同窓会 紫紺会 youtube.com/shorts/5_lHDE5… ⑭九電グループ翔青會 youtube.com/shorts/I4ATKK-… ⑮肥後 道乃會 youtu.be/VV1tDSbQ7Lc ⑯一新校区 飾馬一新会 youtube.com/shorts/IwkIkWE… #紫紺会 #翔青會 #道乃會 pic.x.com/78EvjXonuh,ニュートラル
2026-09-04 18:47:37,2026-09-04 07:42:00,オクトパスエナジー,オクトパスエナジー@OctopusJP7:42,ニュートラル
2026-09-04 18:47:37,2026-09-04 07:42:00,オクトパスエナジー,オクトパスエナジー 頑張っているね x.com/octopusjp/stat…,ポジティブ
2026-09-04 18:47:37,2026-09-04 08:53:00,オクトパスエナジー,東京電力とシンプルオクトパス、どっちが安い？2026年9月分を100〜600kWhで計算してみた｜オクトパスエナジー note.com/lunaai012/n/n2…,ニュートラル
2026-09-04 18:47:37,2026-09-04 05:26:00,オクトパスエナジー,営業マンさんのトーク力に負けて お気に入りのオクトパスエナジーから つばさ電気になっちゃったからなのと、 他の事柄からちゃんと悩んでいるけど ぁと2年と11ヶ月待たなくては(´・ω・｀),ネガティブ
2026-09-04 18:47:37,2026-09-04 07:42:00,オクトパスエナジー,いいそ オクトパスエナジー！ いろいろ茶々が入ると思うが 自然再生可能エネルギーに関しては Keep on gojng. でよろしくな。 FYI #ss954 x.com/OctopusJP/stat…,ポジティブ
2026-09-04 18:47:37,2026-09-04 07:53:00,オクトパスエナジー,"顧客満足度も高い人気の電力会社！ オクトパスエナジーの紹介特典で 電気料金8,000円安くなるよ⚡️ URL👇 octopusenergy.co.jp/friend/plush-s… ご自由にお使いください〜！",ポジティブ
2026-09-04 18:47:37,2026-09-04 07:53:00,オクトパスエナジー,固定費をガッツリ削りたいなら、オクトパスエナジーがマジで最強 フォロワーさんに教えてもらったオクトパスエナジーという電力会社を選んで大正解でした👏 確実に紹介特典を受け取れる特設の紹介ページはこちらになります👇 octopusenergy.co.jp/friend/plush-s…,ポジティブ
2026-09-04 18:47:37,2026-09-04 18:38:36,オクトパスエナジー,"【⚡電気代が気になるあなたへ⚡】 🔥電気代がどんどん高くなってる今 💦家計への負担が増え続けてます… でもオクトパスエナジーなら🉐 新規契約で【8,000円割引】 ✅郵便番号を入れるだけで簡単に予想料金もわかります👇 こちらからチェック👉 bit.ly/4bGWWn2 #PR #キャンペーン pic.x.com/7TpYDqtubc",ニュートラル
2026-09-04 18:47:37,2026-09-04 07:08:00,オクトパスエナジー,おぉ！紹介URL使って頂いてありがとうございます！電気の切替はオクトパスエナジーが勝手にやってくれるので、次の検針日に無事に切り替わって、１回の支払いの後に8000円引きになるますよ！それまでタコでも愛でてお待ち頂ければ！ありがとうです！🐙 octopusenergy.co.jp/friend/mint-ra… #オクトパスエナジー,ポジティブ
